modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
keras_7_00192.h5,49.02699279785156,7.001927737345617,97.31611895561218,2022/06/17 20:59:49,2021-11-28,2021-12-12,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_3_39687.h5,11.538544654846193,3.3968720452314227,98.66355443000792,2022/06/17 21:01:32,2021-12-12,2021-12-26,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_5_55856.h5,30.89760780334473,5.558568519258907,104.80942678451538,2022/06/17 21:03:20,2021-12-15,2021-12-29,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,214.98013305664062,14.662213568496982,83.38561248779297,2022/06/17 21:04:47,2021-01-03,2021-01-17,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,264.40463256835943,16.260528916883686,83.59019947052002,2022/06/17 21:06:14,2021-01-17,2021-01-31,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,365.9304504394531,19.129305858636826,85.57418131828308,2022/06/17 21:07:44,2021-01-31,2021-02-23,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,213.8475646972656,14.623526007533414,85.24437665939331,2022/06/17 21:09:12,2021-02-23,2021-03-10,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,235.3608856201172,15.34147692080231,86.63729953765869,2022/06/17 21:10:43,2021-03-10,2021-03-24,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,1008.0213012695312,31.74935809537495,88.15532612800598,2022/06/17 21:12:15,2021-03-24,2021-04-11,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,1038.11865234375,32.21983594778588,94.32195615768431,2022/06/17 21:13:52,2021-04-11,2021-04-25,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,84.33963012695312,9.183652002258556,91.3360722064972,2022/06/17 21:15:28,2021-04-25,2021-05-10,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,259.60238647460943,16.112185584195185,90.19731068611144,2022/06/17 21:17:02,2021-05-10,2021-05-24,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,281.05697631835943,16.764739527654573,91.0540075302124,2022/06/17 21:18:36,2021-05-24,2021-06-07,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,245.4279022216797,15.666146754455696,92.18068647384644,2022/06/17 21:20:12,2021-06-07,2021-06-22,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,73184.3203125,270.5260119758249,91.84029221534729,2022/06/17 21:21:48,2021-06-22,2021-07-06,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,98.30177307128906,9.914711895788773,93.84139823913574,2022/06/17 21:23:25,2021-07-06,2021-07-20,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_6_44568.h5,41.54655075073242,6.4456832330892775,94.61327385902405,2022/06/17 21:25:03,2021-07-20,2021-08-03,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,80641.3125,283.9741438767414,96.07049012184143,2022/06/17 21:26:43,2021-08-03,2021-08-17,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,179.22201538085938,13.38737886459568,96.38282513618469,2022/06/17 21:28:23,2021-08-17,2021-08-31,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,537.89453125,23.192569065972446,98.36110186576843,2022/06/17 21:30:05,2021-08-31,2021-09-14,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,323.1719665527344,17.97699995136543,97.03056502342224,2022/06/17 21:31:46,2021-09-14,2021-09-30,200,133,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
