CMDLINE C:\Users\Vivian\anaconda3\python.exe .\package\Step-1_ANN_Two.py
MEM 1107.406250 1655281476.5173
MEM 1107.406250 1655281476.6256
MEM 1107.406250 1655281476.7342
MEM 1107.406250 1655281476.8437
MEM 1107.406250 1655281476.9525
MEM 1107.406250 1655281477.0600
MEM 1107.914062 1655281477.1702
MEM 1107.914062 1655281477.2786
MEM 1107.914062 1655281477.3863
MEM 1107.914062 1655281477.4952
MEM 1107.914062 1655281477.6040
MEM 1108.175781 1655281477.7129
MEM 1108.175781 1655281477.8227
MEM 1108.175781 1655281477.9313
MEM 1108.429688 1655281478.0413
MEM 1108.429688 1655281478.1491
MEM 1108.429688 1655281478.2584
MEM 1108.429688 1655281478.3677
MEM 1108.429688 1655281478.4761
MEM 1108.429688 1655281478.5840
MEM 1108.429688 1655281478.6933
MEM 1108.429688 1655281478.8021
MEM 1108.429688 1655281478.9096
MEM 1108.429688 1655281479.0194
MEM 1108.429688 1655281479.1282
MEM 1108.429688 1655281479.2358
MEM 1108.429688 1655281479.3454
MEM 1108.429688 1655281479.4569
MEM 1108.429688 1655281479.5660
MEM 1108.429688 1655281479.6747
MEM 1108.429688 1655281479.7849
MEM 1108.429688 1655281479.8945
MEM 1108.429688 1655281480.0029
MEM 1108.429688 1655281480.1119
MEM 1108.429688 1655281480.2213
MEM 1108.429688 1655281480.3292
MEM 1108.429688 1655281480.4376
MEM 1108.429688 1655281480.5454
MEM 1108.429688 1655281480.6552
MEM 1108.683594 1655281480.7638
MEM 1108.937500 1655281480.8735
MEM 1108.937500 1655281480.9829
MEM 1108.937500 1655281481.0923
MEM 1108.937500 1655281481.2004
MEM 1108.937500 1655281481.3098
MEM 1108.937500 1655281481.4199
MEM 1108.937500 1655281481.5279
MEM 1108.937500 1655281481.6379
MEM 1108.937500 1655281481.7478
MEM 1108.937500 1655281481.8569
MEM 1108.937500 1655281481.9666
MEM 1108.937500 1655281482.0746
MEM 1108.937500 1655281482.1837
MEM 1108.937500 1655281482.2917
MEM 1108.937500 1655281482.4002
MEM 1108.937500 1655281482.5080
MEM 1108.937500 1655281482.6167
MEM 1108.937500 1655281482.7249
MEM 1108.937500 1655281482.8364
MEM 1108.941406 1655281482.9454
MEM 1108.941406 1655281483.0546
MEM 1108.941406 1655281483.1640
MEM 1108.941406 1655281483.2726
MEM 1108.941406 1655281483.3809
MEM 1108.941406 1655281483.4891
MEM 1108.941406 1655281483.5974
MEM 1109.195312 1655281483.7069
MEM 1109.195312 1655281483.8165
MEM 1109.449219 1655281483.9251
MEM 1109.449219 1655281484.0334
MEM 1109.449219 1655281484.1409
MEM 1109.703125 1655281484.2487
MEM 1109.703125 1655281484.3572
MEM 1109.703125 1655281484.4652
MEM 1109.957031 1655281484.5741
MEM 1109.957031 1655281484.6826
MEM 1109.957031 1655281484.7906
MEM 1109.957031 1655281484.8999
MEM 1109.957031 1655281485.0078
MEM 1109.957031 1655281485.1161
MEM 1109.957031 1655281485.2256
MEM 1110.210938 1655281485.3336
MEM 1110.210938 1655281485.4409
MEM 1110.210938 1655281485.5518
MEM 1110.210938 1655281485.6602
MEM 1110.210938 1655281485.7691
MEM 1110.210938 1655281485.8776
MEM 1110.210938 1655281485.9877
MEM 1110.210938 1655281486.0961
MEM 1110.210938 1655281486.2047
MEM 1110.464844 1655281486.3142
MEM 1110.464844 1655281486.4248
MEM 1110.464844 1655281486.5330
MEM 1110.464844 1655281486.6412
MEM 1110.718750 1655281486.7491
MEM 1110.718750 1655281486.8591
MEM 1110.718750 1655281486.9676
MEM 1110.718750 1655281487.0779
MEM 1110.718750 1655281487.1866
MEM 1110.718750 1655281487.2952
MEM 1110.718750 1655281487.4044
MEM 1110.718750 1655281487.5126
MEM 1110.718750 1655281487.6217
MEM 1110.718750 1655281487.7318
MEM 1110.718750 1655281487.8401
MEM 1110.718750 1655281487.9494
MEM 1110.718750 1655281488.0573
MEM 1110.972656 1655281488.1660
MEM 1110.972656 1655281488.2751
MEM 1110.972656 1655281488.3836
MEM 1110.972656 1655281488.4919
MEM 1110.972656 1655281488.6009
MEM 1110.972656 1655281488.7104
MEM 1110.972656 1655281488.8189
MEM 1110.972656 1655281488.9306
MEM 1110.972656 1655281489.0403
MEM 1110.972656 1655281489.1500
MEM 1110.972656 1655281489.2587
MEM 1110.972656 1655281489.3654
MEM 1110.972656 1655281489.4742
MEM 1110.972656 1655281489.5809
MEM 1110.972656 1655281489.6906
MEM 1110.972656 1655281489.7980
MEM 1110.972656 1655281489.9067
MEM 1110.972656 1655281490.0155
MEM 1110.972656 1655281490.1262
MEM 1110.972656 1655281490.2349
MEM 1110.972656 1655281490.3456
MEM 1110.972656 1655281490.4533
MEM 1110.972656 1655281490.5640
MEM 1110.972656 1655281490.6723
MEM 1110.972656 1655281490.7811
MEM 1110.972656 1655281490.8888
MEM 1110.972656 1655281490.9985
MEM 1110.972656 1655281491.1077
MEM 1110.972656 1655281491.2171
MEM 1110.972656 1655281491.3264
MEM 1111.226562 1655281491.4349
MEM 1111.226562 1655281491.5427
MEM 1111.226562 1655281491.6509
MEM 1111.226562 1655281491.7597
MEM 1111.226562 1655281491.8674
MEM 1111.226562 1655281491.9762
MEM 1111.226562 1655281492.0849
MEM 1111.226562 1655281492.1932
MEM 1111.480469 1655281492.3021
MEM 1111.484375 1655281492.4117
MEM 1111.738281 1655281492.5215
MEM 1111.738281 1655281492.6289
MEM 1112.246094 1655281492.7366
MEM 1112.246094 1655281492.8459
MEM 1112.246094 1655281492.9537
MEM 1112.246094 1655281493.0619
MEM 1112.246094 1655281493.1703
MEM 1112.246094 1655281493.2794
MEM 1112.246094 1655281493.3877
MEM 1112.246094 1655281493.4974
MEM 1112.246094 1655281493.6076
MEM 1112.246094 1655281493.7174
MEM 1112.246094 1655281493.8264
MEM 1112.246094 1655281493.9364
MEM 1112.246094 1655281494.0426
MEM 1112.246094 1655281494.1506
MEM 1112.246094 1655281494.2586
MEM 1112.500000 1655281494.3672
MEM 1112.500000 1655281494.4750
MEM 1112.500000 1655281494.5830
MEM 1112.500000 1655281494.6921
MEM 1112.500000 1655281494.8020
MEM 1112.500000 1655281494.9106
MEM 1112.500000 1655281495.0191
MEM 1112.753906 1655281495.1273
MEM 1112.753906 1655281495.2355
MEM 1112.753906 1655281495.3444
MEM 1112.753906 1655281495.4536
MEM 1112.753906 1655281495.5609
MEM 1112.753906 1655281495.6701
MEM 1112.753906 1655281495.7769
MEM 1112.753906 1655281495.8881
MEM 1112.753906 1655281495.9975
MEM 1112.753906 1655281496.1057
MEM 1112.753906 1655281496.2152
MEM 1112.753906 1655281496.3234
MEM 1112.753906 1655281496.4322
MEM 1112.753906 1655281496.5404
MEM 1112.753906 1655281496.6485
MEM 1112.753906 1655281496.7574
MEM 1112.753906 1655281496.8660
MEM 1112.753906 1655281496.9740
MEM 1112.753906 1655281497.0840
MEM 1112.753906 1655281497.1939
MEM 1112.753906 1655281497.3018
MEM 1112.753906 1655281497.4111
MEM 1113.007812 1655281497.5203
MEM 1113.007812 1655281497.6295
MEM 1113.007812 1655281497.7385
MEM 1113.007812 1655281497.8464
MEM 1113.007812 1655281497.9547
MEM 1113.312500 1655281498.0651
MEM 1113.312500 1655281498.1734
MEM 1113.312500 1655281498.2820
MEM 1113.312500 1655281498.3893
MEM 1113.312500 1655281498.4972
MEM 1113.312500 1655281498.6047
MEM 1113.312500 1655281498.7121
MEM 1113.312500 1655281498.8207
MEM 1113.312500 1655281498.9288
MEM 1113.312500 1655281499.0358
MEM 1113.312500 1655281499.1447
MEM 1113.312500 1655281499.2528
MEM 1113.312500 1655281499.3617
MEM 1113.312500 1655281499.4715
MEM 1113.312500 1655281499.5793
MEM 1113.312500 1655281499.6863
MEM 1113.312500 1655281499.7942
MEM 1113.312500 1655281499.9045
MEM 1113.312500 1655281500.0142
MEM 1113.312500 1655281500.1220
MEM 1113.312500 1655281500.2287
MEM 1113.312500 1655281500.3354
MEM 1113.312500 1655281500.4441
MEM 1113.312500 1655281500.5508
MEM 1113.312500 1655281500.6596
MEM 1113.312500 1655281500.7692
MEM 1113.386719 1655281500.8760
MEM 1113.386719 1655281500.9843
MEM 1113.386719 1655281501.0940
MEM 1113.386719 1655281501.2020
MEM 1113.386719 1655281501.3087
MEM 1113.386719 1655281501.4164
MEM 1113.386719 1655281501.5241
MEM 1113.386719 1655281501.6318
MEM 1113.386719 1655281501.7402
MEM 1113.386719 1655281501.8482
MEM 1113.390625 1655281501.9561
MEM 1113.390625 1655281502.0660
MEM 1113.390625 1655281502.1757
MEM 1113.390625 1655281502.2852
MEM 1113.390625 1655281502.3948
MEM 1113.390625 1655281502.5034
MEM 1113.390625 1655281502.6129
MEM 1113.390625 1655281502.7218
MEM 1113.390625 1655281502.8301
MEM 1113.390625 1655281502.9403
MEM 1113.390625 1655281503.0478
MEM 1113.390625 1655281503.1573
MEM 1113.390625 1655281503.2659
MEM 1113.644531 1655281503.3749
MEM 1113.898438 1655281503.4827
MEM 1113.898438 1655281503.5928
MEM 1114.152344 1655281503.7017
MEM 1114.152344 1655281503.8113
MEM 1114.152344 1655281503.9192
MEM 1114.152344 1655281504.0275
MEM 1114.152344 1655281504.1374
MEM 1114.152344 1655281504.2463
MEM 1114.152344 1655281504.3543
MEM 1114.152344 1655281504.4619
MEM 1114.152344 1655281504.5698
MEM 1114.152344 1655281504.6790
MEM 1114.406250 1655281504.7874
MEM 1114.406250 1655281504.8946
MEM 1114.660156 1655281505.0038
MEM 1114.660156 1655281505.1123
MEM 1114.660156 1655281505.2213
MEM 1114.914062 1655281505.3281
MEM 1114.914062 1655281505.4371
MEM 1114.914062 1655281505.5456
MEM 1114.914062 1655281505.6543
MEM 1115.167969 1655281505.7632
MEM 1115.167969 1655281505.8723
MEM 1115.167969 1655281505.9813
MEM 1115.167969 1655281506.0914
MEM 1115.167969 1655281506.1995
MEM 1115.167969 1655281506.3074
MEM 1115.167969 1655281506.4155
MEM 1115.167969 1655281506.5235
MEM 1115.167969 1655281506.6306
MEM 1115.167969 1655281506.7383
MEM 1115.167969 1655281506.8471
MEM 1115.421875 1655281506.9574
MEM 1115.421875 1655281507.0670
MEM 1115.421875 1655281507.1754
MEM 1115.421875 1655281507.2844
MEM 1115.675781 1655281507.3946
MEM 1115.675781 1655281507.5048
MEM 1115.675781 1655281507.6141
MEM 1115.675781 1655281507.7234
MEM 1115.675781 1655281507.8314
MEM 1115.675781 1655281507.9394
MEM 1115.675781 1655281508.0495
MEM 1115.675781 1655281508.1589
MEM 1115.675781 1655281508.2670
MEM 1115.675781 1655281508.3753
MEM 1115.675781 1655281508.4842
MEM 1115.675781 1655281508.5917
MEM 1115.675781 1655281508.6998
MEM 1115.675781 1655281508.8049
MEM 1115.675781 1655281508.9129
MEM 1115.675781 1655281509.0215
MEM 1115.929688 1655281509.1303
MEM 1115.929688 1655281509.2379
MEM 1115.929688 1655281509.3465
MEM 1115.929688 1655281509.4547
MEM 1115.929688 1655281509.5635
MEM 1115.929688 1655281509.6712
MEM 1115.929688 1655281509.7792
MEM 1115.929688 1655281509.8881
MEM 1115.929688 1655281509.9982
MEM 1115.929688 1655281510.1070
MEM 1115.929688 1655281510.2139
MEM 1115.929688 1655281510.3212
MEM 1116.183594 1655281510.4285
MEM 1116.183594 1655281510.5363
MEM 1116.183594 1655281510.6451
MEM 1116.183594 1655281510.7529
MEM 1116.183594 1655281510.8613
MEM 1116.183594 1655281510.9681
MEM 1116.183594 1655281511.0771
MEM 1116.183594 1655281511.1858
MEM 1116.183594 1655281511.2943
MEM 1116.183594 1655281511.4025
MEM 1116.187500 1655281511.5110
MEM 1116.187500 1655281511.6188
MEM 1116.187500 1655281511.7271
MEM 1116.187500 1655281511.8368
MEM 1116.187500 1655281511.9465
MEM 1116.187500 1655281512.0550
MEM 1116.187500 1655281512.1653
MEM 1116.187500 1655281512.2720
MEM 1116.187500 1655281512.3827
MEM 1116.441406 1655281512.4918
MEM 1116.441406 1655281512.6015
MEM 1116.441406 1655281512.7103
MEM 1116.441406 1655281512.8193
MEM 1116.441406 1655281512.9294
MEM 1116.441406 1655281513.0383
MEM 1116.441406 1655281513.1458
MEM 1116.441406 1655281513.2539
MEM 1116.441406 1655281513.3634
MEM 1116.441406 1655281513.4722
MEM 1116.441406 1655281513.5825
MEM 1116.441406 1655281513.6912
MEM 1116.441406 1655281513.7994
MEM 1116.441406 1655281513.9087
MEM 1116.441406 1655281514.0187
MEM 1116.695312 1655281514.1281
MEM 1116.695312 1655281514.2370
MEM 1116.695312 1655281514.3468
MEM 1116.695312 1655281514.4563
MEM 1116.949219 1655281514.5652
MEM 1116.949219 1655281514.6739
MEM 1116.949219 1655281514.7828
MEM 1116.949219 1655281514.8924
MEM 1116.949219 1655281515.0029
MEM 1116.949219 1655281515.1115
MEM 1116.949219 1655281515.2199
MEM 1116.949219 1655281515.3284
MEM 1117.203125 1655281515.4360
MEM 1117.203125 1655281515.5449
MEM 1117.203125 1655281515.6548
MEM 1117.203125 1655281515.7637
MEM 1117.203125 1655281515.8724
MEM 1117.203125 1655281515.9837
MEM 1117.203125 1655281516.0930
MEM 1117.203125 1655281516.2031
MEM 1117.457031 1655281516.3122
MEM 1117.457031 1655281516.4212
MEM 1117.457031 1655281516.5303
MEM 1117.457031 1655281516.6378
MEM 1117.457031 1655281516.7466
MEM 1117.710938 1655281516.8549
MEM 1117.710938 1655281516.9633
MEM 1117.710938 1655281517.0723
MEM 1117.710938 1655281517.1807
MEM 1117.710938 1655281517.2905
MEM 1117.710938 1655281517.3995
MEM 1117.710938 1655281517.5092
MEM 1117.710938 1655281517.6194
MEM 1117.710938 1655281517.7280
MEM 1117.710938 1655281517.8357
MEM 1117.710938 1655281517.9446
MEM 1117.710938 1655281518.0550
MEM 1117.710938 1655281518.1655
MEM 1117.710938 1655281518.2731
MEM 1117.710938 1655281518.3833
MEM 1117.710938 1655281518.4928
MEM 1117.710938 1655281518.6030
MEM 1117.710938 1655281518.7111
MEM 1117.710938 1655281518.8188
MEM 1117.710938 1655281518.9276
MEM 1117.964844 1655281519.0371
MEM 1117.964844 1655281519.1445
MEM 1117.964844 1655281519.2542
MEM 1117.964844 1655281519.3640
MEM 1117.964844 1655281519.4725
MEM 1117.964844 1655281519.5819
MEM 1117.964844 1655281519.6908
MEM 1117.964844 1655281519.8005
MEM 1117.964844 1655281519.9099
MEM 1117.964844 1655281520.0184
MEM 1117.964844 1655281520.1260
MEM 1117.964844 1655281520.2352
MEM 1117.964844 1655281520.3452
MEM 1117.964844 1655281520.4544
MEM 1118.218750 1655281520.5644
MEM 1118.218750 1655281520.6736
MEM 1118.218750 1655281520.7822
MEM 1118.218750 1655281520.8902
MEM 1118.222656 1655281520.9984
MEM 1118.222656 1655281521.1075
MEM 1118.222656 1655281521.2167
MEM 1118.222656 1655281521.3272
MEM 1118.222656 1655281521.4364
MEM 1118.222656 1655281521.5461
MEM 1118.222656 1655281521.6549
MEM 1118.222656 1655281521.7665
MEM 1118.222656 1655281521.8757
MEM 1118.222656 1655281521.9861
MEM 1118.476562 1655281522.0978
MEM 1118.476562 1655281522.2054
MEM 1118.476562 1655281522.3149
MEM 1118.476562 1655281522.4220
MEM 1118.476562 1655281522.5312
MEM 1118.730469 1655281522.6401
MEM 1118.984375 1655281522.7496
MEM 1118.984375 1655281522.8585
MEM 1118.984375 1655281522.9684
MEM 1118.984375 1655281523.0771
MEM 1118.984375 1655281523.1862
MEM 1118.984375 1655281523.2950
MEM 1118.984375 1655281523.4035
MEM 1118.984375 1655281523.5103
MEM 1118.984375 1655281523.6197
MEM 1118.984375 1655281523.7283
MEM 1118.984375 1655281523.8363
MEM 1118.984375 1655281523.9448
MEM 1118.984375 1655281524.0540
MEM 1118.984375 1655281524.1637
MEM 1118.984375 1655281524.2722
MEM 1119.238281 1655281524.3814
MEM 1119.238281 1655281524.4894
MEM 1119.238281 1655281524.5992
MEM 1119.238281 1655281524.7077
MEM 1119.238281 1655281524.8169
MEM 1119.238281 1655281524.9267
MEM 1119.238281 1655281525.0347
MEM 1119.238281 1655281525.1441
MEM 1119.238281 1655281525.2521
MEM 1119.238281 1655281525.3604
MEM 1119.238281 1655281525.4708
MEM 1119.238281 1655281525.5800
MEM 1119.238281 1655281525.6901
MEM 1119.238281 1655281525.7980
MEM 1119.238281 1655281525.9076
MEM 1119.238281 1655281526.0181
MEM 1119.492188 1655281526.1282
MEM 1119.492188 1655281526.2384
MEM 1119.492188 1655281526.3464
MEM 1119.492188 1655281526.4563
MEM 1119.492188 1655281526.5661
MEM 1119.492188 1655281526.6761
MEM 1119.492188 1655281526.7851
MEM 1119.492188 1655281526.8946
MEM 1119.492188 1655281527.0049
MEM 1119.492188 1655281527.1131
MEM 1119.492188 1655281527.2222
MEM 1119.492188 1655281527.3317
MEM 1119.492188 1655281527.4404
MEM 1119.492188 1655281527.5484
MEM 1119.492188 1655281527.6575
MEM 1119.492188 1655281527.7665
MEM 1119.492188 1655281527.8743
MEM 1119.492188 1655281527.9828
MEM 1119.492188 1655281528.0911
MEM 1119.492188 1655281528.2007
MEM 1119.492188 1655281528.3097
MEM 1119.492188 1655281528.4201
MEM 1119.492188 1655281528.5270
MEM 1119.492188 1655281528.6369
MEM 1119.492188 1655281528.7464
MEM 1119.746094 1655281528.8558
MEM 1119.746094 1655281528.9654
MEM 1119.746094 1655281529.0730
MEM 1119.746094 1655281529.1806
MEM 1119.746094 1655281529.2905
MEM 1119.746094 1655281529.3992
MEM 1119.746094 1655281529.5067
MEM 1120.000000 1655281529.6152
MEM 1120.011719 1655281529.7236
MEM 1120.011719 1655281529.8304
MEM 1120.011719 1655281529.9394
MEM 1120.011719 1655281530.0481
MEM 1120.085938 1655281530.1575
MEM 1120.085938 1655281530.2672
MEM 1120.343750 1655281530.3749
MEM 1120.343750 1655281530.4834
MEM 1120.343750 1655281530.5917
MEM 1120.343750 1655281530.7006
MEM 1120.343750 1655281530.8094
MEM 1120.343750 1655281530.9182
MEM 1120.343750 1655281531.0262
MEM 1120.597656 1655281531.1333
MEM 1120.597656 1655281531.2423
MEM 1120.597656 1655281531.3520
MEM 1120.597656 1655281531.4597
MEM 1120.851562 1655281531.5688
MEM 1121.109375 1655281531.6783
MEM 1121.363281 1655281531.7884
MEM 1121.363281 1655281531.8974
MEM 1121.363281 1655281532.0068
MEM 1121.617188 1655281532.1150
MEM 1121.617188 1655281532.2242
MEM 1121.617188 1655281532.3321
MEM 1121.871094 1655281532.4411
MEM 1121.871094 1655281532.5501
MEM 1121.871094 1655281532.6567
MEM 1121.871094 1655281532.7646
MEM 1121.871094 1655281532.8746
MEM 1121.871094 1655281532.9836
MEM 1121.871094 1655281533.0926
MEM 1121.871094 1655281533.2015
MEM 1121.871094 1655281533.3114
MEM 1121.871094 1655281533.4214
MEM 1121.871094 1655281533.5302
MEM 1121.871094 1655281533.6394
MEM 1121.871094 1655281533.7499
MEM 1121.871094 1655281533.8580
MEM 1121.871094 1655281533.9657
MEM 1121.871094 1655281534.0738
MEM 1121.871094 1655281534.1819
MEM 1121.871094 1655281534.2925
MEM 1121.871094 1655281534.4018
MEM 1121.871094 1655281534.5093
MEM 1121.871094 1655281534.6174
MEM 1121.871094 1655281534.7261
MEM 1122.125000 1655281534.8340
MEM 1122.125000 1655281534.9429
MEM 1122.125000 1655281535.0514
MEM 1122.125000 1655281535.1605
MEM 1122.125000 1655281535.2694
MEM 1122.125000 1655281535.3790
MEM 1122.125000 1655281535.4881
MEM 1122.125000 1655281535.5961
MEM 1122.378906 1655281535.7061
MEM 1122.378906 1655281535.8151
MEM 1122.378906 1655281535.9237
MEM 1122.378906 1655281536.0324
MEM 1122.378906 1655281536.1414
MEM 1122.378906 1655281536.2501
MEM 1122.378906 1655281536.3573
MEM 1122.378906 1655281536.4668
MEM 1122.378906 1655281536.5758
MEM 1122.378906 1655281536.6849
MEM 1122.378906 1655281536.7940
MEM 1122.378906 1655281536.9023
MEM 1122.378906 1655281537.0109
MEM 1122.378906 1655281537.1188
MEM 1122.378906 1655281537.2285
MEM 1122.378906 1655281537.3384
MEM 1122.378906 1655281537.4475
MEM 1122.378906 1655281537.5551
MEM 1122.378906 1655281537.6634
MEM 1122.378906 1655281537.7716
MEM 1122.378906 1655281537.8808
MEM 1122.378906 1655281537.9899
MEM 1122.378906 1655281538.0985
MEM 1122.378906 1655281538.2065
MEM 1122.378906 1655281538.3161
MEM 1122.632812 1655281538.4255
MEM 1122.632812 1655281538.5359
MEM 1122.632812 1655281538.6444
MEM 1122.632812 1655281538.7533
MEM 1122.632812 1655281538.8639
MEM 1122.632812 1655281538.9720
MEM 1122.632812 1655281539.0812
MEM 1122.632812 1655281539.1899
MEM 1122.632812 1655281539.3005
MEM 1122.632812 1655281539.4100
MEM 1122.632812 1655281539.5189
MEM 1122.632812 1655281539.6285
MEM 1122.636719 1655281539.7369
MEM 1122.636719 1655281539.8448
MEM 1122.636719 1655281539.9547
MEM 1122.636719 1655281540.0645
MEM 1122.636719 1655281540.1738
MEM 1122.636719 1655281540.2834
MEM 1122.636719 1655281540.3944
MEM 1122.636719 1655281540.5023
MEM 1122.636719 1655281540.6121
MEM 1122.890625 1655281540.7217
MEM 1123.144531 1655281540.8309
MEM 1123.144531 1655281540.9387
MEM 1123.144531 1655281541.0477
MEM 1123.144531 1655281541.1551
MEM 1123.144531 1655281541.2650
MEM 1123.398438 1655281541.3730
MEM 1123.398438 1655281541.4818
MEM 1123.398438 1655281541.5914
MEM 1123.398438 1655281541.7011
MEM 1123.398438 1655281541.8103
MEM 1123.398438 1655281541.9186
MEM 1123.398438 1655281542.0287
MEM 1123.398438 1655281542.1361
MEM 1123.398438 1655281542.2444
MEM 1123.398438 1655281542.3537
MEM 1123.398438 1655281542.4622
MEM 1123.398438 1655281542.5724
MEM 1123.398438 1655281542.6803
MEM 1123.398438 1655281542.7888
MEM 1123.398438 1655281542.8984
MEM 1123.398438 1655281543.0083
MEM 1123.398438 1655281543.1180
MEM 1123.398438 1655281543.2270
MEM 1123.398438 1655281543.3371
MEM 1123.398438 1655281543.4458
MEM 1123.398438 1655281543.5551
MEM 1123.398438 1655281543.6651
MEM 1123.398438 1655281543.7732
MEM 1123.398438 1655281543.8828
MEM 1123.398438 1655281543.9922
MEM 1123.398438 1655281544.1020
MEM 1123.398438 1655281544.2102
MEM 1123.660156 1655281544.3190
MEM 1123.660156 1655281544.4266
MEM 1123.660156 1655281544.5360
MEM 1123.660156 1655281544.6439
MEM 1123.914062 1655281544.7523
MEM 1123.914062 1655281544.8622
MEM 1123.914062 1655281544.9709
MEM 1123.914062 1655281545.0817
MEM 1123.914062 1655281545.1909
MEM 1123.914062 1655281545.3003
MEM 1123.914062 1655281545.4099
MEM 1123.914062 1655281545.5194
MEM 1123.914062 1655281545.6288
MEM 1123.914062 1655281545.7371
MEM 1124.167969 1655281545.8465
MEM 1124.167969 1655281545.9558
MEM 1124.167969 1655281546.0636
MEM 1124.167969 1655281546.1737
MEM 1124.167969 1655281546.2842
MEM 1124.167969 1655281546.3940
MEM 1124.167969 1655281546.5015
MEM 1124.421875 1655281546.6112
MEM 1124.421875 1655281546.7212
MEM 1124.421875 1655281546.8317
MEM 1124.421875 1655281546.9394
MEM 1124.421875 1655281547.0484
MEM 1124.675781 1655281547.1570
MEM 1124.675781 1655281547.2651
MEM 1124.675781 1655281547.3742
MEM 1124.675781 1655281547.4838
MEM 1124.675781 1655281547.5938
MEM 1124.675781 1655281547.7023
MEM 1124.675781 1655281547.8103
MEM 1124.675781 1655281547.9201
MEM 1124.929688 1655281548.0288
MEM 1124.929688 1655281548.1375
MEM 1124.929688 1655281548.2463
MEM 1124.929688 1655281548.3551
MEM 1124.929688 1655281548.4628
MEM 1124.929688 1655281548.5716
MEM 1124.929688 1655281548.6804
MEM 1124.929688 1655281548.7902
MEM 1124.929688 1655281548.8994
MEM 1124.929688 1655281549.0077
MEM 1124.929688 1655281549.1171
MEM 1124.929688 1655281549.2270
MEM 1124.933594 1655281549.3361
MEM 1124.933594 1655281549.4447
MEM 1124.933594 1655281549.5528
MEM 1124.933594 1655281549.6623
MEM 1124.933594 1655281549.7705
MEM 1124.933594 1655281549.8801
MEM 1124.933594 1655281549.9885
MEM 1124.933594 1655281550.0976
MEM 1124.933594 1655281550.2071
MEM 1124.933594 1655281550.3169
MEM 1125.187500 1655281550.4263
MEM 1125.187500 1655281550.5366
MEM 1125.187500 1655281550.6450
MEM 1125.187500 1655281550.7554
MEM 1125.187500 1655281550.8632
MEM 1125.187500 1655281550.9730
MEM 1125.187500 1655281551.0809
MEM 1125.187500 1655281551.1891
MEM 1125.187500 1655281551.2992
MEM 1125.187500 1655281551.4094
MEM 1125.187500 1655281551.5179
MEM 1125.187500 1655281551.6276
MEM 1125.187500 1655281551.7364
MEM 1125.187500 1655281551.8459
MEM 1125.441406 1655281551.9552
MEM 1125.695312 1655281552.0651
MEM 1125.695312 1655281552.1741
MEM 1125.695312 1655281552.2823
MEM 1125.695312 1655281552.3920
MEM 1125.695312 1655281552.5012
MEM 1125.695312 1655281552.6106
MEM 1125.695312 1655281552.7192
MEM 1125.695312 1655281552.8285
MEM 1125.695312 1655281552.9364
MEM 1125.695312 1655281553.0460
MEM 1125.695312 1655281553.1539
MEM 1125.695312 1655281553.2627
MEM 1125.695312 1655281553.3731
MEM 1125.949219 1655281553.4824
MEM 1126.203125 1655281553.5917
MEM 1126.203125 1655281553.6994
MEM 1126.203125 1655281553.8079
MEM 1126.203125 1655281553.9162
MEM 1126.457031 1655281554.0237
MEM 1126.457031 1655281554.1329
MEM 1126.457031 1655281554.2408
MEM 1126.457031 1655281554.3485
MEM 1126.457031 1655281554.4570
MEM 1126.457031 1655281554.5683
MEM 1126.457031 1655281554.6774
MEM 1126.457031 1655281554.7863
MEM 1126.457031 1655281554.8971
MEM 1126.457031 1655281555.0055
MEM 1126.710938 1655281555.1139
MEM 1126.710938 1655281555.2214
MEM 1126.710938 1655281555.3304
MEM 1126.710938 1655281555.4404
MEM 1126.941406 1655281555.5501
MEM 1127.152344 1655281555.6593
MEM 1127.757812 1655281555.7690
MEM 1131.050781 1655281555.8775
MEM 1131.515625 1655281555.9883
MEM 1131.523438 1655281556.0980
MEM 1131.539062 1655281556.2062
MEM 1131.820312 1655281556.3170
MEM 1132.312500 1655281556.4237
MEM 1132.312500 1655281556.5332
MEM 1132.390625 1655281556.6439
MEM 1132.390625 1655281556.7539
MEM 1134.199219 1655281556.8636
MEM 1136.261719 1655281556.9723
MEM 1132.406250 1655281557.0819
MEM 1132.410156 1655281557.1897
MEM 1132.390625 1655281557.2976
MEM 1132.410156 1655281557.4058
MEM 1132.390625 1655281557.5155
MEM 1132.410156 1655281557.6232
MEM 1132.332031 1655281557.7333
MEM 1240.082031 1655281557.8440
MEM 1240.687500 1655281557.9507
MEM 1240.804688 1655281558.0608
MEM 1240.804688 1655281558.1705
MEM 1240.804688 1655281558.2802
MEM 1240.804688 1655281558.3900
MEM 1240.804688 1655281558.4996
MEM 1240.804688 1655281558.6093
MEM 1240.945312 1655281558.7183
MEM 1240.945312 1655281558.8263
MEM 1240.945312 1655281558.9357
MEM 1240.945312 1655281559.0437
MEM 1240.945312 1655281559.1522
MEM 1240.945312 1655281559.2600
MEM 1240.945312 1655281559.3683
MEM 1240.945312 1655281559.4768
MEM 1240.945312 1655281559.5864
MEM 1240.945312 1655281559.6959
MEM 1240.945312 1655281559.8059
MEM 1240.945312 1655281559.9140
MEM 1240.945312 1655281560.0214
MEM 1240.945312 1655281560.1301
MEM 1240.945312 1655281560.2390
MEM 1240.945312 1655281560.3476
MEM 1240.945312 1655281560.4569
MEM 1240.945312 1655281560.5655
MEM 1240.945312 1655281560.6750
MEM 1240.945312 1655281560.7844
