CMDLINE C:\Users\Vivian\anaconda3\python.exe .\package\Step-1_ANN_Two_Reconstruct.py
MEM 343.007812 1655289186.1079
MEM 343.261719 1655289186.2177
MEM 343.261719 1655289186.3259
MEM 343.261719 1655289186.4365
MEM 343.261719 1655289186.5450
MEM 343.261719 1655289186.6537
MEM 343.261719 1655289186.7615
MEM 343.261719 1655289186.8705
MEM 343.261719 1655289186.9810
MEM 343.261719 1655289187.0908
MEM 343.261719 1655289187.2005
MEM 343.261719 1655289187.3099
MEM 343.261719 1655289187.4190
MEM 343.515625 1655289187.5294
MEM 343.515625 1655289187.6374
MEM 343.515625 1655289187.7466
MEM 343.515625 1655289187.8552
MEM 343.515625 1655289187.9627
MEM 343.769531 1655289188.0726
MEM 343.769531 1655289188.1811
MEM 343.769531 1655289188.2914
MEM 343.769531 1655289188.4007
MEM 343.769531 1655289188.5090
MEM 343.769531 1655289188.6192
MEM 343.769531 1655289188.7297
MEM 343.769531 1655289188.8389
MEM 343.769531 1655289188.9467
MEM 343.769531 1655289189.0548
MEM 343.769531 1655289189.1647
MEM 343.769531 1655289189.2748
MEM 343.769531 1655289189.3834
MEM 343.769531 1655289189.4920
MEM 343.769531 1655289189.5993
MEM 343.769531 1655289189.7098
MEM 343.769531 1655289189.8194
MEM 344.023438 1655289189.9276
MEM 344.023438 1655289190.0375
MEM 344.277344 1655289190.1453
MEM 344.277344 1655289190.2552
MEM 344.277344 1655289190.3636
MEM 344.277344 1655289190.4729
MEM 345.339844 1655289190.5826
MEM 345.339844 1655289190.6926
MEM 345.339844 1655289190.8020
MEM 345.339844 1655289190.9123
MEM 345.339844 1655289191.0234
MEM 345.339844 1655289191.1325
MEM 345.339844 1655289191.2416
MEM 345.339844 1655289191.3507
MEM 345.339844 1655289191.4600
MEM 345.339844 1655289191.5680
MEM 345.339844 1655289191.6758
MEM 345.593750 1655289191.7847
MEM 345.593750 1655289191.8937
MEM 345.593750 1655289192.0048
MEM 345.593750 1655289192.1141
MEM 345.593750 1655289192.2241
MEM 345.593750 1655289192.3348
MEM 345.593750 1655289192.4452
MEM 345.593750 1655289192.5541
MEM 345.593750 1655289192.6651
MEM 345.847656 1655289192.7754
MEM 345.847656 1655289192.8836
MEM 345.847656 1655289192.9920
MEM 345.847656 1655289193.1031
MEM 345.847656 1655289193.2137
MEM 345.847656 1655289193.3227
MEM 345.847656 1655289193.4336
MEM 345.847656 1655289193.5420
MEM 346.101562 1655289193.6511
MEM 346.101562 1655289193.7597
MEM 346.101562 1655289193.8693
MEM 346.101562 1655289193.9790
MEM 346.101562 1655289194.0879
MEM 346.101562 1655289194.1973
MEM 346.101562 1655289194.3062
MEM 346.101562 1655289194.4159
MEM 346.101562 1655289194.5258
MEM 346.101562 1655289194.6343
MEM 346.101562 1655289194.7452
MEM 346.101562 1655289194.8538
MEM 346.101562 1655289194.9629
MEM 346.101562 1655289195.0721
MEM 346.101562 1655289195.1801
MEM 346.101562 1655289195.2889
MEM 346.363281 1655289195.3971
MEM 346.617188 1655289195.5073
MEM 346.617188 1655289195.6154
MEM 346.617188 1655289195.7255
MEM 346.617188 1655289195.8350
MEM 346.617188 1655289195.9457
MEM 346.617188 1655289196.0540
MEM 346.617188 1655289196.1623
MEM 346.617188 1655289196.2710
MEM 346.617188 1655289196.3803
MEM 346.617188 1655289196.4888
MEM 346.617188 1655289196.5992
MEM 346.617188 1655289196.7086
MEM 346.617188 1655289196.8183
MEM 346.617188 1655289196.9278
MEM 346.617188 1655289197.0361
MEM 346.617188 1655289197.1438
MEM 346.617188 1655289197.2546
MEM 346.871094 1655289197.3619
MEM 346.871094 1655289197.4709
MEM 346.871094 1655289197.5808
MEM 346.871094 1655289197.6903
MEM 346.871094 1655289197.7995
MEM 347.125000 1655289197.9098
MEM 347.125000 1655289198.0199
MEM 347.125000 1655289198.1280
MEM 347.125000 1655289198.2360
MEM 347.125000 1655289198.3472
MEM 347.125000 1655289198.4549
MEM 347.125000 1655289198.5643
MEM 347.125000 1655289198.6731
MEM 347.125000 1655289198.7819
MEM 347.125000 1655289198.8925
MEM 347.125000 1655289199.0022
MEM 347.378906 1655289199.1097
MEM 347.378906 1655289199.2178
MEM 347.378906 1655289199.3263
MEM 347.378906 1655289199.4360
MEM 347.378906 1655289199.5449
MEM 347.378906 1655289199.6548
MEM 347.378906 1655289199.7651
MEM 347.378906 1655289199.8750
MEM 347.378906 1655289199.9841
MEM 347.378906 1655289200.0923
MEM 347.378906 1655289200.2013
MEM 347.378906 1655289200.3104
MEM 347.378906 1655289200.4191
MEM 347.632812 1655289200.5266
MEM 347.632812 1655289200.6355
MEM 347.632812 1655289200.7427
MEM 347.632812 1655289200.8518
MEM 347.886719 1655289200.9601
MEM 347.886719 1655289201.0697
MEM 347.886719 1655289201.1792
MEM 347.886719 1655289201.2880
MEM 347.886719 1655289201.3956
MEM 347.886719 1655289201.5049
MEM 347.886719 1655289201.6148
MEM 347.886719 1655289201.7239
MEM 347.886719 1655289201.8324
MEM 347.886719 1655289201.9415
MEM 347.886719 1655289202.0488
MEM 347.886719 1655289202.1583
MEM 347.886719 1655289202.2678
MEM 347.886719 1655289202.3781
MEM 347.886719 1655289202.4867
MEM 347.886719 1655289202.5951
MEM 347.886719 1655289202.7049
MEM 348.140625 1655289202.8162
MEM 348.140625 1655289202.9254
MEM 348.394531 1655289203.0342
MEM 348.394531 1655289203.1423
MEM 348.394531 1655289203.2511
MEM 348.394531 1655289203.3590
MEM 348.394531 1655289203.4683
MEM 348.394531 1655289203.5760
MEM 348.394531 1655289203.6848
MEM 348.394531 1655289203.7944
MEM 348.394531 1655289203.9032
MEM 348.394531 1655289204.0126
MEM 348.394531 1655289204.1241
MEM 348.394531 1655289204.2334
MEM 348.394531 1655289204.3430
MEM 348.394531 1655289204.4513
MEM 348.648438 1655289204.5615
MEM 348.648438 1655289204.6700
MEM 348.648438 1655289204.7792
MEM 348.648438 1655289204.8890
MEM 348.648438 1655289204.9976
MEM 348.648438 1655289205.1084
MEM 348.648438 1655289205.2177
MEM 348.648438 1655289205.3264
MEM 348.648438 1655289205.4347
MEM 348.648438 1655289205.5432
MEM 348.902344 1655289205.6526
MEM 348.902344 1655289205.7625
MEM 348.902344 1655289205.8742
MEM 348.902344 1655289205.9837
MEM 348.902344 1655289206.0945
MEM 348.902344 1655289206.2044
MEM 348.902344 1655289206.3139
MEM 349.156250 1655289206.4222
MEM 349.156250 1655289206.5319
MEM 349.156250 1655289206.6415
MEM 349.156250 1655289206.7507
MEM 349.156250 1655289206.8586
MEM 349.156250 1655289206.9672
MEM 349.156250 1655289207.0764
MEM 349.156250 1655289207.1856
MEM 349.156250 1655289207.2951
MEM 349.156250 1655289207.4031
MEM 349.156250 1655289207.5112
MEM 349.156250 1655289207.6199
MEM 349.156250 1655289207.7284
MEM 349.156250 1655289207.8377
MEM 349.156250 1655289207.9491
MEM 349.156250 1655289208.0582
MEM 349.410156 1655289208.1684
MEM 349.664062 1655289208.2778
MEM 349.664062 1655289208.3846
MEM 349.664062 1655289208.4943
MEM 349.664062 1655289208.6031
MEM 349.664062 1655289208.7119
MEM 349.664062 1655289208.8212
MEM 349.664062 1655289208.9314
MEM 349.664062 1655289209.0415
MEM 349.664062 1655289209.1499
MEM 349.664062 1655289209.2596
MEM 349.664062 1655289209.3683
MEM 349.664062 1655289209.4780
MEM 349.664062 1655289209.5865
MEM 349.664062 1655289209.6964
MEM 349.664062 1655289209.8048
MEM 349.664062 1655289209.9138
MEM 349.664062 1655289210.0244
MEM 349.917969 1655289210.1340
MEM 349.917969 1655289210.2431
MEM 349.917969 1655289210.3517
MEM 349.917969 1655289210.4602
MEM 349.917969 1655289210.5694
MEM 350.171875 1655289210.6782
MEM 350.171875 1655289210.7862
MEM 350.171875 1655289210.8944
MEM 350.171875 1655289211.0040
MEM 350.171875 1655289211.1134
MEM 350.171875 1655289211.2230
MEM 350.171875 1655289211.3327
MEM 350.171875 1655289211.4401
MEM 350.171875 1655289211.5508
MEM 350.171875 1655289211.6607
MEM 350.171875 1655289211.7694
MEM 350.171875 1655289211.8782
MEM 350.425781 1655289211.9863
MEM 350.425781 1655289212.0964
MEM 350.425781 1655289212.2050
MEM 350.425781 1655289212.3157
MEM 350.425781 1655289212.4247
MEM 350.425781 1655289212.5335
MEM 350.425781 1655289212.6424
MEM 350.425781 1655289212.7521
MEM 350.425781 1655289212.8620
MEM 350.425781 1655289212.9708
MEM 350.425781 1655289213.0801
MEM 350.425781 1655289213.1893
MEM 350.679688 1655289213.2984
MEM 350.679688 1655289213.4080
MEM 350.679688 1655289213.5189
MEM 350.679688 1655289213.6282
MEM 350.933594 1655289213.7366
MEM 350.933594 1655289213.8440
MEM 350.933594 1655289213.9535
MEM 350.933594 1655289214.0634
MEM 350.933594 1655289214.1722
MEM 350.933594 1655289214.2803
MEM 350.933594 1655289214.3905
MEM 350.933594 1655289214.4989
MEM 350.933594 1655289214.6078
MEM 350.933594 1655289214.7166
MEM 350.933594 1655289214.8264
MEM 350.933594 1655289214.9364
MEM 350.933594 1655289215.0461
MEM 350.933594 1655289215.1547
MEM 350.933594 1655289215.2636
MEM 350.933594 1655289215.3730
MEM 350.933594 1655289215.4836
MEM 351.187500 1655289215.5927
MEM 351.187500 1655289215.7002
MEM 351.187500 1655289215.8093
MEM 351.441406 1655289215.9182
MEM 351.441406 1655289216.0269
MEM 351.441406 1655289216.1352
MEM 351.441406 1655289216.2441
MEM 351.441406 1655289216.3537
MEM 351.441406 1655289216.4632
MEM 351.441406 1655289216.5732
MEM 351.441406 1655289216.6817
MEM 351.441406 1655289216.7918
MEM 351.441406 1655289216.9015
MEM 351.441406 1655289217.0091
MEM 351.441406 1655289217.1190
MEM 351.441406 1655289217.2275
MEM 351.441406 1655289217.3360
MEM 351.695312 1655289217.4458
MEM 351.695312 1655289217.5563
MEM 351.695312 1655289217.6661
MEM 351.695312 1655289217.7762
MEM 351.695312 1655289217.8843
MEM 351.695312 1655289217.9922
MEM 351.695312 1655289218.1020
MEM 351.695312 1655289218.2111
MEM 351.695312 1655289218.3208
MEM 351.949219 1655289218.4298
MEM 351.949219 1655289218.5372
MEM 351.949219 1655289218.6460
MEM 351.949219 1655289218.7554
MEM 351.949219 1655289218.8647
MEM 351.949219 1655289218.9723
MEM 351.949219 1655289219.0811
MEM 351.949219 1655289219.1926
MEM 352.203125 1655289219.3037
MEM 352.203125 1655289219.4122
MEM 352.203125 1655289219.5217
MEM 352.203125 1655289219.6309
MEM 352.203125 1655289219.7383
MEM 352.203125 1655289219.8470
MEM 352.203125 1655289219.9568
MEM 352.203125 1655289220.0666
MEM 352.203125 1655289220.1742
MEM 352.203125 1655289220.2853
MEM 352.203125 1655289220.3954
MEM 352.203125 1655289220.5047
MEM 352.203125 1655289220.6130
MEM 352.203125 1655289220.7215
MEM 352.203125 1655289220.8305
MEM 352.203125 1655289220.9418
MEM 352.203125 1655289221.0501
MEM 352.457031 1655289221.1603
MEM 352.710938 1655289221.2699
MEM 352.710938 1655289221.3784
MEM 352.710938 1655289221.4875
MEM 352.710938 1655289221.5961
MEM 352.710938 1655289221.7056
MEM 352.710938 1655289221.8146
MEM 352.710938 1655289221.9246
MEM 352.710938 1655289222.0359
MEM 352.710938 1655289222.1458
MEM 352.710938 1655289222.2539
MEM 352.710938 1655289222.3630
MEM 352.710938 1655289222.4721
MEM 352.710938 1655289222.5809
MEM 352.710938 1655289222.6895
MEM 352.710938 1655289222.7976
MEM 352.710938 1655289222.9054
MEM 352.710938 1655289223.0144
MEM 352.964844 1655289223.1243
MEM 352.964844 1655289223.2338
MEM 352.964844 1655289223.3424
MEM 352.964844 1655289223.4527
MEM 352.964844 1655289223.5620
MEM 353.218750 1655289223.6708
MEM 353.218750 1655289223.7796
MEM 353.218750 1655289223.8878
MEM 353.218750 1655289223.9976
MEM 353.218750 1655289224.1070
MEM 353.218750 1655289224.2172
MEM 353.218750 1655289224.3274
MEM 353.218750 1655289224.4362
MEM 353.218750 1655289224.5469
MEM 353.218750 1655289224.6557
MEM 353.218750 1655289224.7630
MEM 353.472656 1655289224.8722
MEM 353.472656 1655289224.9805
MEM 353.472656 1655289225.0891
MEM 353.472656 1655289225.1983
MEM 353.472656 1655289225.3075
MEM 353.472656 1655289225.4154
MEM 353.472656 1655289225.5259
MEM 353.472656 1655289225.6329
MEM 353.472656 1655289225.7425
MEM 353.472656 1655289225.8532
MEM 353.472656 1655289225.9629
MEM 353.472656 1655289226.0723
MEM 353.726562 1655289226.1820
MEM 353.726562 1655289226.2911
MEM 353.726562 1655289226.3989
MEM 353.726562 1655289226.5092
MEM 353.726562 1655289226.6177
MEM 353.980469 1655289226.7259
MEM 353.980469 1655289226.8339
MEM 353.980469 1655289226.9444
MEM 353.980469 1655289227.0531
MEM 353.980469 1655289227.1615
MEM 353.980469 1655289227.2713
MEM 353.980469 1655289227.3807
MEM 353.980469 1655289227.4909
MEM 353.980469 1655289227.5989
MEM 353.980469 1655289227.7074
MEM 353.980469 1655289227.8159
MEM 353.980469 1655289227.9257
MEM 353.980469 1655289228.0358
MEM 353.980469 1655289228.1431
MEM 353.980469 1655289228.2519
MEM 353.980469 1655289228.3599
MEM 353.980469 1655289228.4697
MEM 354.234375 1655289228.5784
MEM 354.234375 1655289228.6869
MEM 354.488281 1655289228.7964
MEM 354.488281 1655289228.9056
MEM 354.488281 1655289229.0141
MEM 354.488281 1655289229.1235
MEM 354.488281 1655289229.2328
MEM 354.488281 1655289229.3421
MEM 354.488281 1655289229.4509
MEM 354.488281 1655289229.5593
MEM 354.488281 1655289229.6682
MEM 354.488281 1655289229.7778
MEM 354.488281 1655289229.8862
MEM 354.488281 1655289229.9957
MEM 354.488281 1655289230.1049
MEM 354.488281 1655289230.2120
MEM 354.488281 1655289230.3210
MEM 354.742188 1655289230.4306
MEM 354.742188 1655289230.5386
MEM 354.742188 1655289230.6480
MEM 354.742188 1655289230.7574
MEM 354.742188 1655289230.8653
MEM 354.742188 1655289230.9748
MEM 354.714844 1655289231.0844
MEM 354.714844 1655289231.1948
MEM 354.714844 1655289231.3034
MEM 354.968750 1655289231.4120
MEM 354.968750 1655289231.5211
MEM 354.968750 1655289231.6301
MEM 354.968750 1655289231.7393
MEM 354.968750 1655289231.8506
MEM 354.968750 1655289231.9596
MEM 354.968750 1655289232.0687
MEM 354.968750 1655289232.1787
MEM 355.222656 1655289232.2857
MEM 355.222656 1655289232.3940
MEM 355.222656 1655289232.5013
MEM 355.222656 1655289232.6090
MEM 355.222656 1655289232.7188
MEM 355.222656 1655289232.8295
MEM 355.285156 1655289232.9384
MEM 355.285156 1655289233.0470
MEM 355.285156 1655289233.1553
MEM 355.285156 1655289233.2651
MEM 355.285156 1655289233.3749
MEM 355.285156 1655289233.4840
MEM 355.285156 1655289233.5932
MEM 355.285156 1655289233.7030
MEM 355.285156 1655289233.8122
MEM 355.285156 1655289233.9212
MEM 355.542969 1655289234.0309
MEM 355.542969 1655289234.1391
MEM 355.542969 1655289234.2476
MEM 355.542969 1655289234.3569
MEM 355.542969 1655289234.4644
MEM 355.542969 1655289234.5729
MEM 355.546875 1655289234.6811
MEM 355.546875 1655289234.7905
MEM 355.546875 1655289234.9013
MEM 355.546875 1655289235.0101
MEM 355.800781 1655289235.1196
MEM 355.800781 1655289235.2297
MEM 355.800781 1655289235.3381
MEM 355.800781 1655289235.4482
MEM 355.800781 1655289235.5564
MEM 355.816406 1655289235.6653
MEM 355.820312 1655289235.7732
MEM 355.820312 1655289235.8835
MEM 355.820312 1655289235.9931
MEM 355.820312 1655289236.1037
MEM 355.820312 1655289236.2131
MEM 355.820312 1655289236.3213
MEM 355.820312 1655289236.4310
MEM 355.820312 1655289236.5410
MEM 356.074219 1655289236.6507
MEM 356.074219 1655289236.7597
MEM 356.328125 1655289236.8702
MEM 356.328125 1655289236.9799
MEM 356.328125 1655289237.0904
MEM 356.328125 1655289237.1999
MEM 356.328125 1655289237.3089
MEM 356.328125 1655289237.4188
MEM 356.328125 1655289237.5286
MEM 356.328125 1655289237.6383
MEM 356.328125 1655289237.7487
MEM 356.328125 1655289237.8574
MEM 356.328125 1655289237.9660
MEM 356.328125 1655289238.0756
MEM 356.328125 1655289238.1841
MEM 356.328125 1655289238.2937
MEM 356.328125 1655289238.4044
MEM 356.328125 1655289238.5144
MEM 356.328125 1655289238.6233
MEM 356.582031 1655289238.7340
MEM 356.582031 1655289238.8434
MEM 356.582031 1655289238.9529
MEM 356.582031 1655289239.0625
MEM 356.835938 1655289239.1716
MEM 356.835938 1655289239.2805
MEM 356.835938 1655289239.3900
MEM 356.835938 1655289239.4990
MEM 356.835938 1655289239.6065
MEM 356.835938 1655289239.7140
MEM 356.835938 1655289239.8233
MEM 356.835938 1655289239.9325
MEM 356.835938 1655289240.0422
MEM 356.835938 1655289240.1511
MEM 356.835938 1655289240.2604
MEM 356.835938 1655289240.3702
MEM 357.089844 1655289240.4791
MEM 357.089844 1655289240.5893
MEM 357.089844 1655289240.6980
MEM 357.089844 1655289240.8073
MEM 357.089844 1655289240.9160
MEM 357.089844 1655289241.0243
MEM 357.089844 1655289241.1341
MEM 357.089844 1655289241.2436
MEM 357.089844 1655289241.3531
MEM 357.089844 1655289241.4628
MEM 357.089844 1655289241.5735
MEM 357.343750 1655289241.6812
MEM 357.343750 1655289241.7919
MEM 357.343750 1655289241.9000
MEM 357.343750 1655289242.0095
MEM 357.343750 1655289242.1198
MEM 357.343750 1655289242.2289
MEM 357.597656 1655289242.3383
MEM 357.597656 1655289242.4469
MEM 357.597656 1655289242.5556
MEM 357.597656 1655289242.6638
MEM 357.597656 1655289242.7733
MEM 357.597656 1655289242.8836
MEM 357.597656 1655289242.9933
MEM 357.597656 1655289243.1029
MEM 357.597656 1655289243.2129
MEM 357.597656 1655289243.3229
MEM 357.597656 1655289243.4323
MEM 357.597656 1655289243.5412
MEM 357.597656 1655289243.6496
MEM 357.597656 1655289243.7591
MEM 357.597656 1655289243.8694
MEM 357.597656 1655289243.9798
MEM 357.597656 1655289244.0880
MEM 357.851562 1655289244.1979
MEM 358.105469 1655289244.3068
MEM 358.105469 1655289244.4163
MEM 358.105469 1655289244.5257
MEM 358.105469 1655289244.6336
MEM 358.105469 1655289244.7418
MEM 358.105469 1655289244.8510
MEM 358.105469 1655289244.9617
MEM 358.105469 1655289245.0711
MEM 358.105469 1655289245.1806
MEM 358.105469 1655289245.2908
MEM 358.105469 1655289245.4000
MEM 358.105469 1655289245.5083
MEM 358.105469 1655289245.6174
MEM 358.105469 1655289245.7248
MEM 358.105469 1655289245.8333
MEM 358.359375 1655289245.9412
MEM 358.359375 1655289246.0504
MEM 358.359375 1655289246.1598
MEM 358.359375 1655289246.2675
MEM 358.359375 1655289246.3778
MEM 358.359375 1655289246.4864
MEM 358.359375 1655289246.5962
MEM 358.359375 1655289246.7052
MEM 358.613281 1655289246.8162
MEM 358.613281 1655289246.9257
MEM 358.613281 1655289247.0355
MEM 358.613281 1655289247.1437
MEM 358.613281 1655289247.2526
MEM 358.613281 1655289247.3628
MEM 358.613281 1655289247.4725
MEM 358.613281 1655289247.5820
MEM 358.867188 1655289247.6898
MEM 358.867188 1655289247.7988
MEM 358.867188 1655289247.9091
MEM 358.867188 1655289248.0180
MEM 358.867188 1655289248.1265
MEM 358.867188 1655289248.2348
MEM 358.867188 1655289248.3432
MEM 358.867188 1655289248.4527
MEM 358.867188 1655289248.5614
MEM 358.867188 1655289248.6721
MEM 358.867188 1655289248.7801
MEM 358.867188 1655289248.8883
MEM 358.867188 1655289248.9987
MEM 358.867188 1655289249.1070
MEM 359.121094 1655289249.2174
MEM 359.121094 1655289249.3269
MEM 359.121094 1655289249.4352
MEM 359.375000 1655289249.5440
MEM 359.375000 1655289249.6532
MEM 359.375000 1655289249.7621
MEM 359.375000 1655289249.8708
MEM 359.375000 1655289249.9784
MEM 359.375000 1655289250.0872
MEM 359.375000 1655289250.1965
MEM 359.375000 1655289250.3057
MEM 359.375000 1655289250.4154
MEM 359.375000 1655289250.5235
MEM 359.375000 1655289250.6319
MEM 359.375000 1655289250.7402
MEM 359.375000 1655289250.8500
MEM 359.375000 1655289250.9596
MEM 359.375000 1655289251.0679
MEM 359.375000 1655289251.1772
MEM 359.375000 1655289251.2861
MEM 359.628906 1655289251.3957
MEM 359.628906 1655289251.5054
MEM 359.628906 1655289251.6136
MEM 359.628906 1655289251.7217
MEM 359.882812 1655289251.8322
MEM 359.882812 1655289251.9412
MEM 359.882812 1655289252.0498
MEM 359.882812 1655289252.1587
MEM 359.882812 1655289252.2670
MEM 359.882812 1655289252.3752
MEM 359.882812 1655289252.4839
MEM 359.882812 1655289252.5928
MEM 359.882812 1655289252.7017
MEM 359.882812 1655289252.8107
MEM 359.882812 1655289252.9183
MEM 359.882812 1655289253.0276
MEM 359.882812 1655289253.1353
MEM 359.882812 1655289253.2442
MEM 360.136719 1655289253.3531
MEM 360.136719 1655289253.4625
MEM 360.136719 1655289253.5720
MEM 360.136719 1655289253.6817
MEM 360.136719 1655289253.7911
MEM 360.136719 1655289253.9005
MEM 360.136719 1655289254.0098
MEM 360.136719 1655289254.1181
MEM 360.136719 1655289254.2254
MEM 360.136719 1655289254.3350
MEM 360.390625 1655289254.4441
MEM 360.390625 1655289254.5532
MEM 360.390625 1655289254.6628
MEM 360.390625 1655289254.7730
MEM 360.390625 1655289254.8832
MEM 360.390625 1655289254.9917
MEM 360.644531 1655289255.1008
